date,district,region,estate_name,address,block_name,floor,flat,saleable_area_sqm,price_hkd,price_per_sqft_hkd,transaction_type,year,month,quarter
2024-01-15,Eastern,Hong Kong Island,PEARL COURT,"143 Princess Drive, Eastern",BLOCK F,5,5,78.4,5815900.0,74182.0,Resale,2024,1,1
2024-01-15,Sai Kung,New Territories & Outlying Islands,PEAK RESIDENCE,"86 Nathan Path, Sai Kung",BLOCK E,4,25,63.4,3874000.0,61104.0,Resale,2024,1,1
2024-01-15,Wong Tai Sin,Kowloon,LILY MANSION,"36 Victoria Court, Wong Tai Sin",BLOCK C,14,40,36.5,2664500.0,73000.0,Resale,2024,1,1
2024-01-15,Yau Tsim Mong,Kowloon,PEARL COURT,"106 Princess Path, Yau Tsim Mong",BLOCK A,28,2,77.4,3894400.0,50315.0,Resale,2024,1,1
2024-01-15,North,New Territories & Outlying Islands,METROPOLIS PARK,"102 Des Voeux Street, North",BLOCK B,28,36,41.8,1610500.0,38528.0,Resale,2024,1,1
2024-01-15,Sai Kung,New Territories & Outlying Islands,SKY TOWER,"80 Hennessy Street, Sai Kung",BLOCK B,5,3,39.2,2529800.0,64535.0,Resale,2024,1,1
2024-01-15,Southern,Hong Kong Island,EMERALD PLAZA,"186 Nathan Path, Southern",BLOCK F,20,9,50.7,3345900.0,65994.0,Resale,2024,1,1
2024-01-15,Kowloon City,Kowloon,DAISY GARDEN,"117 Nathan Drive, Kowloon City",BLOCK B,22,35,42.3,2734900.0,64655.0,Resale,2024,1,1
2024-01-15,Tai Po,New Territories & Outlying Islands,VIOLET TERRACE,"52 Victoria Road, Tai Po",BLOCK D,19,25,74.6,3902300.0,52310.0,New Sale,2024,1,1
2024-01-15,Sai Kung,New Territories & Outlying Islands,SAPPHIRE TOWER,"52 Nathan Path, Sai Kung",BLOCK D,37,8,79.5,4714200.0,59298.0,New Sale,2024,1,1
2024-01-15,Tai Po,New Territories & Outlying Islands,SKY TOWER,"11 Lockhart Road, Tai Po",BLOCK A,8,22,78.7,3578100.0,45465.0,Resale,2024,1,1
2024-01-15,North,New Territories & Outlying Islands,OCEAN FRONT,"132 Victoria Road, North",BLOCK F,38,12,62.8,4326400.0,68891.0,New Sale,2024,1,1
2024-01-16,Kwai Tsing,New Territories & Outlying Islands,RUBY MANSION,"180 Nathan Court, Kwai Tsing",BLOCK B,9,12,60.3,3813300.0,63239.0,Resale,2024,1,1
2024-01-16,Tsuen Wan,New Territories & Outlying Islands,THE VICTORIA,"72 Canton Gardens, Tsuen Wan",BLOCK A,2,5,26.9,1872400.0,69606.0,Resale,2024,1,1
2024-01-16,Sai Kung,New Territories & Outlying Islands,RUBY MANSION,"174 Victoria Drive, Sai Kung",BLOCK C,3,15,79.3,5471000.0,68991.0,Resale,2024,1,1
2024-01-16,North,New Territories & Outlying Islands,DIAMOND HILL,"83 Queen Gardens, North",BLOCK E,34,33,45.1,2420700.0,53673.0,Resale,2024,1,1
2024-01-16,Tsuen Wan,New Territories & Outlying Islands,CRYSTAL HOUSE,"84 Lockhart Avenue, Tsuen Wan",BLOCK E,12,1,76.7,3761900.0,49047.0,Resale,2024,1,1
2024-01-16,Tai Po,New Territories & Outlying Islands,SUNSHINE COURT,"25 Lockhart Path, Tai Po",BLOCK E,30,14,60.2,2134900.0,35464.0,Resale,2024,1,1
2024-01-16,Tuen Mun,New Territories & Outlying Islands,HARBOUR VIEW,"29 King Gardens, Tuen Mun",BLOCK E,35,2,59.0,2888200.0,48952.0,Resale,2024,1,1
2024-01-16,Tsuen Wan,New Territories & Outlying Islands,SKY TOWER,"6 Queen Road, Tsuen Wan",BLOCK F,16,30,70.7,5051700.0,71452.0,Resale,2024,1,1
2024-01-16,Yau Tsim Mong,Kowloon,DIAMOND HILL,"80 Victoria Court, Yau Tsim Mong",BLOCK E,37,13,61.5,4569200.0,74296.0,Resale,2024,1,1
2024-01-16,Sha Tin,New Territories & Outlying Islands,TULIP COURT,"58 Nathan Drive, Sha Tin",BLOCK F,13,19,49.7,4176500.0,84035.0,Resale,2024,1,1
2024-01-16,Wan Chai,Hong Kong Island,SKY TOWER,"58 Hennessy Court, Wan Chai",BLOCK F,14,36,41.6,3804900.0,91463.0,Resale,2024,1,1
2024-01-16,Wan Chai,Hong Kong Island,JADE GARDEN,"169 Hennessy Lane, Wan Chai",BLOCK A,25,34,27.7,2848900.0,102847.0,Resale,2024,1,1
2024-01-16,Islands,New Territories & Outlying Islands,HARBOUR VIEW,"188 Princess Gardens, Islands",BLOCK E,24,29,60.4,3540200.0,58613.0,Resale,2024,1,1
2024-01-16,Southern,Hong Kong Island,RUBY MANSION,"75 Nathan Gardens, Southern",BLOCK C,36,38,75.1,6573100.0,87524.0,Resale,2024,1,1
2024-01-17,Sai Kung,New Territories & Outlying Islands,DAISY GARDEN,"82 Queen Lane, Sai Kung",BLOCK A,37,14,51.1,3216500.0,62945.0,Resale,2024,1,1
2024-01-17,Tsuen Wan,New Territories & Outlying Islands,SAPPHIRE TOWER,"125 Hennessy Gardens, Tsuen Wan",BLOCK D,3,13,33.8,2554500.0,75576.0,Resale,2024,1,1
2024-01-17,Islands,New Territories & Outlying Islands,TULIP COURT,"148 King Street, Islands",BLOCK D,39,31,34.1,1675000.0,49120.0,Resale,2024,1,1
2024-01-17,Southern,Hong Kong Island,PEAK RESIDENCE,"193 Prince Street, Southern",BLOCK B,17,2,48.5,3993300.0,82336.0,Resale,2024,1,1
2024-01-17,Southern,Hong Kong Island,JASMINE TERRACE,"25 Lockhart Drive, Southern",BLOCK E,27,35,49.1,4278000.0,87129.0,Resale,2024,1,1
2024-01-17,Islands,New Territories & Outlying Islands,DAISY GARDEN,"179 Victoria Road, Islands",BLOCK D,25,27,77.6,4113900.0,53014.0,Resale,2024,1,1
2024-01-17,North,New Territories & Outlying Islands,CRYSTAL HOUSE,"162 Prince Court, North",BLOCK B,17,11,53.8,2639300.0,49058.0,Resale,2024,1,1
2024-01-17,Islands,New Territories & Outlying Islands,ROSE COURT,"159 Hennessy Court, Islands",BLOCK D,2,21,68.9,5290200.0,76781.0,Resale,2024,1,1
2024-01-17,Sai Kung,New Territories & Outlying Islands,EMERALD PLAZA,"57 King Gardens, Sai Kung",BLOCK E,6,20,45.4,1847200.0,40687.0,Resale,2024,1,1
2024-01-17,Wan Chai,Hong Kong Island,PEAK RESIDENCE,"104 Nathan Court, Wan Chai",BLOCK C,24,21,51.1,3939000.0,77085.0,Resale,2024,1,1
2024-01-17,Wan Chai,Hong Kong Island,OCEAN FRONT,"44 Queen Lane, Wan Chai",BLOCK B,40,18,27.9,2454700.0,87983.0,New Sale,2024,1,1
2024-01-17,Sha Tin,New Territories & Outlying Islands,HARBOUR VIEW,"155 Nathan Court, Sha Tin",BLOCK C,20,23,76.5,5582100.0,72968.0,Resale,2024,1,1
2024-01-17,Yuen Long,New Territories & Outlying Islands,AMBER COURT,"111 Canton Gardens, Yuen Long",BLOCK B,26,23,78.5,4184400.0,53304.0,Resale,2024,1,1
2024-01-17,Wan Chai,Hong Kong Island,CRYSTAL HOUSE,"36 King Avenue, Wan Chai",BLOCK C,1,30,71.2,7006100.0,98400.0,Resale,2024,1,1
2024-01-17,Sai Kung,New Territories & Outlying Islands,CRYSTAL HOUSE,"27 Princess Avenue, Sai Kung",BLOCK D,31,11,49.8,2206200.0,44301.0,Resale,2024,1,1
2024-01-18,Kwun Tong,Kowloon,SKY TOWER,"79 Hennessy Street, Kwun Tong",BLOCK E,4,2,66.8,3475900.0,52034.0,Resale,2024,1,1
2024-01-18,Kwun Tong,Kowloon,GOLDEN HEIGHTS,"98 Queen Lane, Kwun Tong",BLOCK F,12,10,78.8,4846900.0,61509.0,New Sale,2024,1,1
2024-01-18,Kowloon City,Kowloon,VIOLET TERRACE,"195 Princess Gardens, Kowloon City",BLOCK D,10,6,28.6,2375200.0,83050.0,Resale,2024,1,1
2024-01-18,Kwun Tong,Kowloon,PEARL COURT,"12 Lockhart Gardens, Kwun Tong",BLOCK E,21,40,36.8,2019100.0,54868.0,Resale,2024,1,1
2024-01-18,Islands,New Territories & Outlying Islands,SKY TOWER,"119 Victoria Court, Islands",BLOCK D,25,39,68.0,4707400.0,69226.0,Resale,2024,1,1
2024-01-18,Yuen Long,New Territories & Outlying Islands,OCEAN FRONT,"146 Des Voeux Road, Yuen Long",BLOCK C,40,19,78.4,4561700.0,58185.0,Resale,2024,1,1
2024-01-18,Yuen Long,New Territories & Outlying Islands,ROSE COURT,"190 Hennessy Court, Yuen Long",BLOCK D,39,39,37.3,2194500.0,58834.0,Resale,2024,1,1
2024-01-19,Wong Tai Sin,Kowloon,VIOLET TERRACE,"38 King Gardens, Wong Tai Sin",BLOCK C,4,12,75.1,6972700.0,92846.0,Resale,2024,1,1
2024-01-19,Wan Chai,Hong Kong Island,LILY MANSION,"187 Queen Street, Wan Chai",BLOCK C,3,16,39.9,2536100.0,63561.0,Resale,2024,1,1
2024-01-19,Tsuen Wan,New Territories & Outlying Islands,PEARL COURT,"127 Nathan Path, Tsuen Wan",BLOCK E,37,24,78.7,5504700.0,69945.0,Resale,2024,1,1
2024-01-19,Tai Po,New Territories & Outlying Islands,VIOLET TERRACE,"161 Canton Court, Tai Po",BLOCK A,20,5,75.1,3710300.0,49405.0,Resale,2024,1,1
2024-01-19,Eastern,Hong Kong Island,SKY TOWER,"36 Des Voeux Court, Eastern",BLOCK B,20,22,51.3,3948300.0,76965.0,Resale,2024,1,1
2024-01-19,Tuen Mun,New Territories & Outlying Islands,THE VICTORIA,"70 Des Voeux Road, Tuen Mun",BLOCK B,1,24,58.8,3280400.0,55789.0,New Sale,2024,1,1
2024-01-19,Eastern,Hong Kong Island,TULIP COURT,"178 Lockhart Road, Eastern",BLOCK D,9,13,62.7,6391000.0,101930.0,Resale,2024,1,1
2024-01-19,Islands,New Territories & Outlying Islands,ROSE COURT,"128 Hennessy Gardens, Islands",BLOCK A,5,23,28.4,1585400.0,55823.0,New Sale,2024,1,1
2024-01-19,Tai Po,New Territories & Outlying Islands,RUBY MANSION,"103 Victoria Court, Tai Po",BLOCK E,29,20,73.7,3898100.0,52892.0,Resale,2024,1,1
2024-01-19,Kwai Tsing,New Territories & Outlying Islands,AMBER COURT,"98 Prince Street, Kwai Tsing",BLOCK D,23,1,61.0,3787600.0,62091.0,Resale,2024,1,1
2024-01-20,Tai Po,New Territories & Outlying Islands,JADE GARDEN,"19 Victoria Street, Tai Po",BLOCK A,7,19,74.4,3100600.0,41675.0,Resale,2024,1,1
2024-01-20,Kwun Tong,Kowloon,RIVERSIDE PALACE,"17 Hennessy Street, Kwun Tong",BLOCK C,15,40,63.5,4927000.0,77590.0,Resale,2024,1,1
2024-01-20,Kwai Tsing,New Territories & Outlying Islands,THE VICTORIA,"31 Prince Gardens, Kwai Tsing",BLOCK E,28,11,43.4,1965300.0,45284.0,New Sale,2024,1,1
2024-01-20,Yau Tsim Mong,Kowloon,HARBOUR VIEW,"17 Queen Street, Yau Tsim Mong",BLOCK A,31,11,37.6,2520200.0,67026.0,New Sale,2024,1,1
2024-01-20,Yuen Long,New Territories & Outlying Islands,DAISY GARDEN,"119 Canton Gardens, Yuen Long",BLOCK A,24,15,52.9,3100600.0,58613.0,New Sale,2024,1,1
2024-01-20,Tai Po,New Territories & Outlying Islands,PEARL COURT,"196 Victoria Path, Tai Po",BLOCK B,12,1,51.0,3820600.0,74914.0,Resale,2024,1,1
2024-01-20,Tai Po,New Territories & Outlying Islands,SUNFLOWER HEIGHTS,"82 Hennessy Street, Tai Po",BLOCK C,14,40,76.5,3164900.0,41371.0,Resale,2024,1,1
2024-01-20,Southern,Hong Kong Island,MAGNOLIA PLACE,"152 Prince Path, Southern",BLOCK A,34,28,40.5,2522100.0,62273.0,Resale,2024,1,1
2024-01-20,Central & Western,Hong Kong Island,LILY MANSION,"13 Lockhart Lane, Central & Western",BLOCK A,39,5,48.0,3638300.0,75797.0,Resale,2024,1,1
2024-01-20,Tuen Mun,New Territories & Outlying Islands,LILY MANSION,"96 King Gardens, Tuen Mun",BLOCK B,36,11,34.5,1381700.0,40048.0,Resale,2024,1,1
2024-01-20,Islands,New Territories & Outlying Islands,THE VICTORIA,"1 Victoria Court, Islands",BLOCK A,13,12,33.8,2234900.0,66122.0,Resale,2024,1,1
2024-01-20,Eastern,Hong Kong Island,SAPPHIRE TOWER,"147 Hennessy Drive, Eastern",BLOCK F,33,30,64.2,4293800.0,66881.0,Resale,2024,1,1
2024-01-20,North,New Territories & Outlying Islands,DIAMOND HILL,"46 Prince Lane, North",BLOCK C,21,20,29.0,1597700.0,55094.0,New Sale,2024,1,1
2024-01-20,Sha Tin,New Territories & Outlying Islands,JADE GARDEN,"79 Des Voeux Road, Sha Tin",BLOCK A,6,12,29.6,2074300.0,70077.0,Resale,2024,1,1
2024-01-21,Yuen Long,New Territories & Outlying Islands,JASMINE TERRACE,"5 Victoria Gardens, Yuen Long",BLOCK A,3,4,50.6,2474500.0,48903.0,Resale,2024,1,1
2024-01-21,Eastern,Hong Kong Island,RIVERSIDE PALACE,"20 Queen Gardens, Eastern",BLOCK B,12,31,65.9,6329400.0,96046.0,Resale,2024,1,1
2024-01-21,Wan Chai,Hong Kong Island,OCEAN FRONT,"12 Lockhart Path, Wan Chai",BLOCK B,8,17,74.8,5046900.0,67472.0,Resale,2024,1,1
2024-01-21,Yau Tsim Mong,Kowloon,METROPOLIS PARK,"129 Victoria Gardens, Yau Tsim Mong",BLOCK D,8,39,57.1,3503100.0,61351.0,Resale,2024,1,1
2024-01-21,Southern,Hong Kong Island,DAISY GARDEN,"131 Victoria Road, Southern",BLOCK D,23,17,52.6,3724300.0,70804.0,Resale,2024,1,1
2024-01-21,Tai Po,New Territories & Outlying Islands,ORCHID GARDEN,"65 Des Voeux Road, Tai Po",BLOCK B,8,36,25.3,1724300.0,68155.0,Resale,2024,1,1
2024-01-21,Tai Po,New Territories & Outlying Islands,THE VICTORIA,"182 Hennessy Court, Tai Po",BLOCK A,25,18,56.1,3355300.0,59809.0,Resale,2024,1,1
2024-01-21,Sai Kung,New Territories & Outlying Islands,CRYSTAL HOUSE,"107 King Court, Sai Kung",BLOCK E,18,1,42.8,2510100.0,58647.0,Resale,2024,1,1
2024-01-21,Eastern,Hong Kong Island,RIVERSIDE PALACE,"48 Princess Path, Eastern",BLOCK F,29,2,72.9,5050800.0,69284.0,Resale,2024,1,1
2024-01-21,Southern,Hong Kong Island,ORCHID GARDEN,"87 Nathan Court, Southern",BLOCK B,37,3,35.5,2282800.0,64303.0,Resale,2024,1,1
2024-01-21,Wan Chai,Hong Kong Island,JASMINE TERRACE,"161 Hennessy Lane, Wan Chai",BLOCK D,4,6,69.2,7856400.0,113532.0,Resale,2024,1,1
2024-01-21,Southern,Hong Kong Island,AMBER COURT,"100 Lockhart Gardens, Southern",BLOCK E,9,15,67.9,5097300.0,75071.0,New Sale,2024,1,1
2024-01-21,Islands,New Territories & Outlying Islands,PEAK RESIDENCE,"117 Queen Path, Islands",BLOCK E,1,11,43.0,3041300.0,70729.0,Resale,2024,1,1
2024-01-22,Sai Kung,New Territories & Outlying Islands,HARBOUR VIEW,"11 Princess Drive, Sai Kung",BLOCK B,9,33,42.6,2385800.0,56004.0,Resale,2024,1,1
2024-01-22,Wong Tai Sin,Kowloon,JADE GARDEN,"25 King Court, Wong Tai Sin",BLOCK F,20,23,70.6,6161800.0,87277.0,New Sale,2024,1,1
2024-01-22,Yuen Long,New Territories & Outlying Islands,JADE GARDEN,"163 King Court, Yuen Long",BLOCK B,36,25,38.8,1444900.0,37239.0,New Sale,2024,1,1
2024-01-22,Kowloon City,Kowloon,SUNSHINE COURT,"10 Princess Drive, Kowloon City",BLOCK F,31,4,25.4,1586100.0,62446.0,New Sale,2024,1,1
2024-01-22,Sai Kung,New Territories & Outlying Islands,LILY MANSION,"33 Victoria Drive, Sai Kung",BLOCK E,30,8,33.0,1667900.0,50543.0,Resale,2024,1,1
2024-01-22,Yuen Long,New Territories & Outlying Islands,RUBY MANSION,"117 Nathan Gardens, Yuen Long",BLOCK E,19,11,67.1,2526000.0,37646.0,Resale,2024,1,1
2024-01-22,Yau Tsim Mong,Kowloon,ROSE COURT,"99 Hennessy Avenue, Yau Tsim Mong",BLOCK A,7,37,43.5,3626600.0,83371.0,Resale,2024,1,1
2024-01-22,Tuen Mun,New Territories & Outlying Islands,HARBOUR VIEW,"136 Hennessy Court, Tuen Mun",BLOCK C,22,33,69.8,4439200.0,63599.0,Resale,2024,1,1
2024-01-22,Tai Po,New Territories & Outlying Islands,CRYSTAL HOUSE,"148 Princess Street, Tai Po",BLOCK B,24,1,36.2,1899600.0,52476.0,Resale,2024,1,1
2024-01-22,Kwai Tsing,New Territories & Outlying Islands,LAGUNA CITY,"48 Des Voeux Street, Kwai Tsing",BLOCK C,28,37,44.2,3221200.0,72877.0,Resale,2024,1,1
2024-01-22,Wong Tai Sin,Kowloon,METROPOLIS PARK,"186 King Avenue, Wong Tai Sin",BLOCK F,19,19,25.5,1958900.0,76818.0,Resale,2024,1,1
2024-01-22,Sai Kung,New Territories & Outlying Islands,SUNSHINE COURT,"35 King Avenue, Sai Kung",BLOCK C,32,40,69.6,3890900.0,55904.0,Resale,2024,1,1
2024-01-23,Kwai Tsing,New Territories & Outlying Islands,OCEAN FRONT,"106 Canton Path, Kwai Tsing",BLOCK E,15,11,29.2,1370600.0,46938.0,Resale,2024,1,1
2024-01-23,Sai Kung,New Territories & Outlying Islands,OCEAN FRONT,"173 King Avenue, Sai Kung",BLOCK C,7,12,30.7,1947600.0,63439.0,New Sale,2024,1,1
2024-01-23,Tsuen Wan,New Territories & Outlying Islands,SAPPHIRE TOWER,"10 Nathan Avenue, Tsuen Wan",BLOCK A,16,6,61.8,4063500.0,65752.0,New Sale,2024,1,1
2024-01-23,Wong Tai Sin,Kowloon,MAGNOLIA PLACE,"110 Princess Court, Wong Tai Sin",BLOCK F,7,33,58.6,4676000.0,79795.0,Resale,2024,1,1
2024-01-23,Kwai Tsing,New Territories & Outlying Islands,AMBER COURT,"198 Princess Road, Kwai Tsing",BLOCK B,29,18,79.2,3459900.0,43686.0,Resale,2024,1,1
2024-01-23,Southern,Hong Kong Island,LAGUNA CITY,"135 Des Voeux Path, Southern",BLOCK E,23,30,44.5,4300400.0,96638.0,Resale,2024,1,1
2024-01-23,Sham Shui Po,Kowloon,EMERALD PLAZA,"163 Queen Street, Sham Shui Po",BLOCK B,31,39,48.9,2690200.0,55014.0,Resale,2024,1,1
2024-01-23,Islands,New Territories & Outlying Islands,SAPPHIRE TOWER,"17 Nathan Drive, Islands",BLOCK C,18,15,26.4,1965200.0,74441.0,Resale,2024,1,1
2024-01-23,Southern,Hong Kong Island,GOLDEN HEIGHTS,"132 Des Voeux Street, Southern",BLOCK E,12,39,66.5,6959100.0,104648.0,Resale,2024,1,1
2024-01-23,Wan Chai,Hong Kong Island,DAISY GARDEN,"151 Victoria Road, Wan Chai",BLOCK C,10,10,74.2,7311800.0,98542.0,Resale,2024,1,1
2024-01-23,Tuen Mun,New Territories & Outlying Islands,ORCHID GARDEN,"125 Lockhart Drive, Tuen Mun",BLOCK A,34,14,79.0,4795300.0,60700.0,Resale,2024,1,1
2024-01-23,Kwun Tong,Kowloon,JADE GARDEN,"130 Prince Path, Kwun Tong",BLOCK C,26,14,78.1,4217500.0,54001.0,Resale,2024,1,1
2024-01-23,Tsuen Wan,New Territories & Outlying Islands,RUBY MANSION,"81 Queen Path, Tsuen Wan",BLOCK F,12,9,27.5,1957400.0,71178.0,New Sale,2024,1,1
2024-01-23,Tuen Mun,New Territories & Outlying Islands,SUNSHINE COURT,"18 Lockhart Avenue, Tuen Mun",BLOCK A,20,24,52.0,2009400.0,38643.0,Resale,2024,1,1
2024-01-23,Tuen Mun,New Territories & Outlying Islands,RIVERSIDE PALACE,"144 Victoria Street, Tuen Mun",BLOCK F,36,21,33.2,2126800.0,64059.0,Resale,2024,1,1
2024-01-24,Tai Po,New Territories & Outlying Islands,ROSE COURT,"20 Canton Avenue, Tai Po",BLOCK A,11,34,66.1,4492800.0,67969.0,Resale,2024,1,1
2024-01-24,Southern,Hong Kong Island,PEAK RESIDENCE,"196 Prince Drive, Southern",BLOCK A,10,27,31.0,2349000.0,75774.0,Resale,2024,1,1
2024-01-24,Sha Tin,New Territories & Outlying Islands,SUNSHINE COURT,"120 Princess Drive, Sha Tin",BLOCK A,22,32,30.2,1602400.0,53060.0,New Sale,2024,1,1
2024-01-24,Central & Western,Hong Kong Island,JASMINE TERRACE,"65 King Lane, Central & Western",BLOCK D,32,6,66.6,5679500.0,85278.0,Resale,2024,1,1
2024-01-24,Eastern,Hong Kong Island,RUBY MANSION,"197 Nathan Road, Eastern",BLOCK F,32,37,48.2,3468000.0,71951.0,Resale,2024,1,1
2024-01-24,Sham Shui Po,Kowloon,HARBOUR VIEW,"56 Victoria Court, Sham Shui Po",BLOCK F,7,29,66.0,5007300.0,75868.0,Resale,2024,1,1
2024-01-24,Kowloon City,Kowloon,ROSE COURT,"141 Hennessy Court, Kowloon City",BLOCK C,23,39,60.2,5930100.0,98506.0,Resale,2024,1,1
2024-01-24,Yau Tsim Mong,Kowloon,JASMINE TERRACE,"101 King Path, Yau Tsim Mong",BLOCK A,18,13,47.7,3528900.0,73981.0,Resale,2024,1,1
2024-01-24,Islands,New Territories & Outlying Islands,DIAMOND HILL,"164 Des Voeux Drive, Islands",BLOCK C,35,8,55.3,3320100.0,60038.0,New Sale,2024,1,1
2024-01-24,Central & Western,Hong Kong Island,CRYSTAL HOUSE,"39 Canton Road, Central & Western",BLOCK A,39,4,51.0,3250000.0,63725.0,Resale,2024,1,1
2024-01-24,Tuen Mun,New Territories & Outlying Islands,SKY TOWER,"187 Des Voeux Court, Tuen Mun",BLOCK F,19,12,33.7,1887700.0,56016.0,Resale,2024,1,1
2024-01-24,Sai Kung,New Territories & Outlying Islands,SUNSHINE COURT,"43 Queen Road, Sai Kung",BLOCK D,15,6,46.1,2988200.0,64821.0,Resale,2024,1,1
2024-01-24,Islands,New Territories & Outlying Islands,DIAMOND HILL,"8 Nathan Gardens, Islands",BLOCK C,8,15,29.4,1940700.0,66011.0,Resale,2024,1,1
2024-01-24,Eastern,Hong Kong Island,VIOLET TERRACE,"130 Victoria Path, Eastern",BLOCK B,22,31,49.9,4321500.0,86604.0,Resale,2024,1,1
2024-01-24,Tai Po,New Territories & Outlying Islands,ROSE COURT,"123 Prince Gardens, Tai Po",BLOCK B,2,33,39.6,2701500.0,68220.0,New Sale,2024,1,1
2024-01-24,Sham Shui Po,Kowloon,SKY TOWER,"58 Lockhart Avenue, Sham Shui Po",BLOCK A,35,33,65.2,6105200.0,93638.0,New Sale,2024,1,1
2024-01-24,Kwai Tsing,New Territories & Outlying Islands,LILY MANSION,"109 Nathan Court, Kwai Tsing",BLOCK D,21,39,75.0,3822500.0,50967.0,New Sale,2024,1,1
2024-01-24,Wan Chai,Hong Kong Island,ORCHID GARDEN,"190 Princess Road, Wan Chai",BLOCK C,15,29,47.9,3337800.0,69683.0,Resale,2024,1,1
2024-01-25,Tsuen Wan,New Territories & Outlying Islands,LILY MANSION,"37 Lockhart Avenue, Tsuen Wan",BLOCK A,3,7,52.2,3225500.0,61792.0,Resale,2024,1,1
2024-01-25,Kwun Tong,Kowloon,LOTUS TOWER,"71 Prince Drive, Kwun Tong",BLOCK A,24,25,70.2,5106300.0,72739.0,Resale,2024,1,1
2024-01-25,Kwun Tong,Kowloon,GOLDEN HEIGHTS,"67 Hennessy Drive, Kwun Tong",BLOCK A,32,19,66.1,4578000.0,69259.0,Resale,2024,1,1
2024-01-25,Tsuen Wan,New Territories & Outlying Islands,JADE GARDEN,"52 King Lane, Tsuen Wan",BLOCK B,9,14,46.1,2519200.0,54646.0,New Sale,2024,1,1
2024-01-25,Southern,Hong Kong Island,LOTUS TOWER,"157 King Path, Southern",BLOCK A,33,5,64.0,4904200.0,76628.0,Resale,2024,1,1
2024-01-25,Kwai Tsing,New Territories & Outlying Islands,SAPPHIRE TOWER,"133 Princess Court, Kwai Tsing",BLOCK E,11,8,37.4,2958800.0,79112.0,Resale,2024,1,1
2024-01-25,Eastern,Hong Kong Island,JADE GARDEN,"120 Queen Street, Eastern",BLOCK E,20,2,56.8,4075700.0,71755.0,Resale,2024,1,1
2024-01-25,Kwai Tsing,New Territories & Outlying Islands,CRYSTAL HOUSE,"24 Nathan Drive, Kwai Tsing",BLOCK A,11,38,37.1,2785700.0,75085.0,Resale,2024,1,1
2024-01-25,Tuen Mun,New Territories & Outlying Islands,GOLDEN HEIGHTS,"168 Princess Lane, Tuen Mun",BLOCK D,23,37,31.0,1988100.0,64133.0,Resale,2024,1,1
2024-01-25,Kwun Tong,Kowloon,JASMINE TERRACE,"100 Victoria Drive, Kwun Tong",BLOCK A,20,28,40.5,2960000.0,73087.0,Resale,2024,1,1
2024-01-25,Kowloon City,Kowloon,SUNFLOWER HEIGHTS,"3 Des Voeux Avenue, Kowloon City",BLOCK D,31,9,54.0,4743200.0,87837.0,Resale,2024,1,1
2024-01-25,North,New Territories & Outlying Islands,VIOLET TERRACE,"119 Queen Road, North",BLOCK C,39,39,40.5,3089600.0,76287.0,Resale,2024,1,1
2024-01-26,Tsuen Wan,New Territories & Outlying Islands,LOTUS TOWER,"78 Des Voeux Drive, Tsuen Wan",BLOCK B,6,31,60.2,3078300.0,51135.0,New Sale,2024,1,1
2024-01-26,Eastern,Hong Kong Island,DAISY GARDEN,"79 Princess Road, Eastern",BLOCK C,37,5,37.0,2598500.0,70229.0,Resale,2024,1,1
2024-01-26,Eastern,Hong Kong Island,MAGNOLIA PLACE,"190 Princess Drive, Eastern",BLOCK F,3,18,41.4,2695500.0,65109.0,Resale,2024,1,1
2024-01-26,Kwai Tsing,New Territories & Outlying Islands,SAPPHIRE TOWER,"39 Canton Court, Kwai Tsing",BLOCK F,3,22,61.2,4564200.0,74579.0,New Sale,2024,1,1
2024-01-26,Wan Chai,Hong Kong Island,LAGUNA CITY,"80 Lockhart Gardens, Wan Chai",BLOCK E,23,20,57.1,5260100.0,92121.0,Resale,2024,1,1
2024-01-26,Tai Po,New Territories & Outlying Islands,LAGUNA CITY,"81 Victoria Court, Tai Po",BLOCK E,4,3,56.0,4490100.0,80181.0,Resale,2024,1,1
2024-01-26,Sham Shui Po,Kowloon,EMERALD PLAZA,"98 Des Voeux Street, Sham Shui Po",BLOCK C,5,28,68.7,5591500.0,81390.0,Resale,2024,1,1
2024-01-26,Eastern,Hong Kong Island,MAGNOLIA PLACE,"55 Nathan Drive, Eastern",BLOCK E,7,18,53.3,3992300.0,74903.0,Resale,2024,1,1
2024-01-26,Southern,Hong Kong Island,JADE GARDEN,"160 Canton Path, Southern",BLOCK E,25,27,62.2,5598600.0,90009.0,Resale,2024,1,1
2024-01-26,Sai Kung,New Territories & Outlying Islands,EMERALD PLAZA,"200 King Court, Sai Kung",BLOCK F,36,30,52.0,2478400.0,47662.0,Resale,2024,1,1
2024-01-26,Yau Tsim Mong,Kowloon,EMERALD PLAZA,"77 Hennessy Gardens, Yau Tsim Mong",BLOCK B,30,24,69.3,5632600.0,81279.0,New Sale,2024,1,1
2024-01-26,Tai Po,New Territories & Outlying Islands,SAPPHIRE TOWER,"184 Victoria Lane, Tai Po",BLOCK C,39,39,68.5,5314500.0,77584.0,Resale,2024,1,1
2024-01-26,Yau Tsim Mong,Kowloon,CRYSTAL HOUSE,"139 Victoria Drive, Yau Tsim Mong",BLOCK A,33,36,42.2,3791500.0,89845.0,Resale,2024,1,1
2024-01-26,Islands,New Territories & Outlying Islands,SUNSHINE COURT,"108 Canton Lane, Islands",BLOCK E,26,38,26.6,2287500.0,85996.0,New Sale,2024,1,1
